clip_id,event_id,wav_path,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,travel_direction,microphone,channel,split
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1288760_M_D_TL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1288760_M_D_TL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1288760_M_D_TL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1288760,M,D,T,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1291256_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1291256_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1291256_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1291256,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1295336_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1295336_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1295336_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1295336,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_130466_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_130466_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_130466_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,130466,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1308824_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1308824_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1308824_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1308824,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1311128_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1311128_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1311128_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1311128,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1312808_M_D_TR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1312808_M_D_TR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1312808_M_D_TR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1312808,M,D,T,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1314824_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1314824_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1314824_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1314824,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1318040_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1318040_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1318040_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1318040,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1338200_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1338200_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1338200_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1338200,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1341368_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1341368_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1341368_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1341368,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1343864_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1343864_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1343864_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1343864,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_136706_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_136706_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_136706_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,136706,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1371608_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1371608_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1371608_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1371608,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1373432_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1373432_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1373432_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1373432,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1382119_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1382119_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1382119_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1382119,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1384328_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1384328_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1384328_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1384328,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1386296_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1386296_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1386296_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1386296,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_139693_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_139693_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_139693_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,139693,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_13986_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_13986_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_13986_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,13986,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1412168_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1412168_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1412168_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1412168,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1413944_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1413944_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1413944_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1413944,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_141880_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_141880_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_141880_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,141880,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14236160_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14236160,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14236160_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,14236160,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1428248_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1428248_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1428248_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1428248,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1430168_M_D_TL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1430168_M_D_TL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1430168_M_D_TL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1430168,M,D,T,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14332160_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14332160,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14332160_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,14332160,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1436840_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1436840_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1436840_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1436840,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14428160_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14428160,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14428160_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,14428160,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14524160_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14524160,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14524160_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,14524160,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1458248_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1458248_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1458248_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1458248,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1460024_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1460024_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1460024_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1460024,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14620160_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14620160,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14620160_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,14620160,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14716160_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14716160,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14716160_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,14716160,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1478024_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1478024_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1478024_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1478024,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14812160_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14812160,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14812160_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,14812160,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1482008_M_D_BR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1482008_M_D_BR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1482008_M_D_BR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1482008,M,D,B,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1485656_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1485656_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1485656_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1485656,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1487624_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1487624_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1487624_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1487624,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14908160_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14908160,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_14908160_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,14908160,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15004160_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15004160,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15004160_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,15004160,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1505816_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1505816_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1505816_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1505816,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1507880_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1507880_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1507880_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1507880,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1509896_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1509896_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1509896_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1509896,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15100160_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15100160,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15100160_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,15100160,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1524728_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1524728_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1524728_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1524728,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1542104_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1542104_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1542104_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1542104,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1544168_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1544168_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1544168_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1544168,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15615999_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15615999,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15615999_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,15615999,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15711999_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15711999,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15711999_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,15711999,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1572680_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1572680_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1572680_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1572680,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15807999_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15807999,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15807999_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,15807999,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1584104_M_D_CL_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1584104_M_D_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1584104_M_D_CL_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1584104,M,D,C,L,L2R,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1587272_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1587272_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1587272_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1587272,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15903999_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15903999,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15903999_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,15903999,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15999999_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15999999,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_15999999_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,15999999,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1607816_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1607816_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1607816_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1607816,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_16095999_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_16095999,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_16095999_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,16095999,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1610696_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1610696_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1610696_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1610696,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1613720_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1613720_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1613720_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1613720,M,D,C,R,R2L,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_16191999_SE_CH34-BG,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_16191999,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_16191999_SE_CH34-BG.wav,True,2019-11-18-07-25,Langewiesener-Strasse,50,16191999,None,None,none,none,none,SE,CH34,unknown
2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1621256_M_D_CR_SE_CH34,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1621256_M_D_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-18-07-25_Langewiesener-Strasse_50Kmh_1621256_M_D_CR_SE_CH34.wav,False,2019-11-18-07-25,Langewiesener-Strasse,50,1621256,M,D,C,R,R2L,SE,CH34,unknown
